,rel606_gene_id,BLATTNER-ID,ECK_ID
3087,ECB_RS18235,b3588,ECK120002173
3088,ECB_RS18240,b3589,ECK120002174
3089,ECB_RS18245,b3590,ECK120000931
3090,ECB_RS18250,b3591,ECK120000930
3091,ECB_RS18255,b3592,ECK120001698
3092,ECB_RS18260,b3593,ECK120000837
3093,ECB_RS18265,b3594,ECK120001168
3094,ECB_RS18275,b3596,ECK120001699
3095,ECB_RS18285,b3597,ECK120001700
3096,ECB_RS18290,b3598,ECK120001701
3097,ECB_RS18295,b3599,ECK120000608
3098,ECB_RS18300,b3600,ECK120000609
3099,ECB_RS18305,b3601,ECK120001891
3100,ECB_RS18310,b4554,ECK120016320
3101,ECB_RS18315,b3602,ECK120001890
3102,ECB_RS18330,b3603,ECK120001887
3103,ECB_RS18335,b3604,ECK120001888
3104,ECB_RS18340,b3605,ECK120001889
3105,ECB_RS18345,b3606,ECK120001818
3106,ECB_RS18350,b3607,ECK120000182
3107,ECB_RS18355,b3608,ECK120002442
3108,ECB_RS18360,b3609,ECK120000926
3109,ECB_RS18365,b3610,ECK120002175
3110,ECB_RS18370,b3611,ECK120002176
3111,ECB_RS18375,b3612,ECK120002177
3112,ECB_RS18380,b3613,ECK120002178
3113,ECB_RS18385,b3614,ECK120002179
3114,ECB_RS18390,b3615,ECK120001240
3115,ECB_RS18395,b3616,ECK120000982
3116,ECB_RS18400,b3617,ECK120000505
3117,ECB_RS18405,b3619,ECK120000829
3118,ECB_RS18410,b3620,ECK120002097
3119,ECB_RS18415,b3621,ECK120001170
3120,ECB_RS18465,b3631,ECK120001310
3121,ECB_RS18475,b3633,ECK120000513
3122,ECB_RS18480,b3634,ECK120001171
3123,ECB_RS18485,b3635,ECK120000323
3124,ECB_RS18490,b3636,ECK120000882
3125,ECB_RS18495,b3637,ECK120000877
3126,ECB_RS18500,b3638,ECK120001283
3127,ECB_RS18505,b3639,ECK120000004
3128,ECB_RS18510,b3640,ECK120000245
3129,ECB_RS18515,b3641,ECK120001172
3130,ECB_RS18520,b3642,ECK120000799
3131,ECB_RS18525,b3643,ECK120000854
3132,ECB_RS18530,b3644,ECK120001173
3133,ECB_RS18540,b3646,ECK120001626
3134,ECB_RS18545,b3647,ECK120001305
3135,ECB_RS18550,b3648,ECK120000954
3136,ECB_RS18555,b3649,ECK120000890
3137,ECB_RS18560,b3650,ECK120000955
3138,ECB_RS18565,b3651,ECK120000956
3139,ECB_RS18570,b3652,ECK120000820
3140,ECB_RS18580,b3653,ECK120000399
3141,ECB_RS18585,b3654,ECK120001175
3142,ECB_RS18590,b3655,ECK120001627
3143,ECB_RS18595,b3656,ECK120001628
3144,ECB_RS18600,b3657,ECK120001629
3145,ECB_RS18715,b3659,ECK120001630
3146,ECB_RS18720,b3660,ECK120001631
3147,ECB_RS18725,b3661,ECK120000650
3148,ECB_RS18735,b4555,ECK120016321
3149,ECB_RS18740,b3662,ECK120001632
3150,ECB_RS18745,b3663,ECK120001633
3151,ECB_RS18750,b3664,ECK120001634
3152,ECB_RS18755,b3665,ECK120001635
3153,ECB_RS18760,b3666,ECK120001043
3154,ECB_RS18765,b3667,ECK120001042
3155,ECB_RS18770,b3668,ECK120001041
3156,ECB_RS18775,b3669,ECK120001040
3157,ECB_RS18780,b3670,ECK120000495
3158,ECB_RS18785,b3671,ECK120000487
3159,ECB_RS18790,b3672,ECK120001249
3160,ECB_RS18805,b4618,ECK120002669
3161,ECB_RS18810,b3673,ECK120001636
3162,ECB_RS18815,b3674,ECK120001637
3163,ECB_RS18820,b3675,ECK120001638
3164,ECB_RS18825,b3676,ECK120001639
3165,ECB_RS18830,b3677,ECK120001640
3166,ECB_RS18835,b3678,ECK120001648
3167,ECB_RS18840,b3679,ECK120001649
3168,ECB_RS18845,b3680,ECK120001650
3169,ECB_RS18865,b3685,ECK120001490
3170,ECB_RS18875,b3686,ECK120001489
3171,ECB_RS18880,b3687,ECK120001488
3172,ECB_RS18885,b3688,ECK120001655
3173,ECB_RS18890,b3689,ECK120001656
3174,ECB_RS18895,b3690,ECK120001657
3175,ECB_RS18900,b3691,ECK120002440
3176,ECB_RS18905,b4478,ECK120004465
3177,ECB_RS18910,b4477,ECK120002438
3178,ECB_RS18915,b3693,ECK120002439
3179,ECB_RS18920,b4479,ECK120004308
3180,ECB_RS18925,b3696,ECK120001658
3181,ECB_RS18930,b3697,ECK120001176
3182,ECB_RS18935,b3698,ECK120001177
3183,ECB_RS18945,b3699,ECK120000417
3184,ECB_RS18950,b3700,ECK120000819
3185,ECB_RS18955,b3701,ECK120000236
3186,ECB_RS18960,b3702,ECK120000229
3187,ECB_RS25625,b4757,ECK125276508
3188,ECB_RS18965,b3703,ECK120000883
3189,ECB_RS18970,b3704,ECK120000853
3190,ECB_RS18975,b4557,ECK120016322
3191,ECB_RS18980,b3705,ECK120001178
3192,ECB_RS18985,b3706,ECK120000986
3193,ECB_RS18990,b3707,ECK120001250
3194,ECB_RS18995,b3708,ECK120000994
3195,ECB_RS19000,b3709,ECK120000995
3196,ECB_RS19005,b3710,ECK120001659
3197,ECB_RS19010,b3711,ECK120001660
3198,ECB_RS19015,b3712,ECK120001661
3199,ECB_RS19020,b3713,ECK120001662
3200,ECB_RS19025,b3714,ECK120001663
3201,ECB_RS19030,b3715,ECK120001664
3202,ECB_RS19035,b3716,ECK120001665
3203,ECB_RS19040,b3717,ECK120001666
3204,ECB_RS19045,b3718,ECK120001667
3205,ECB_RS19050,b3719,ECK120001668
3206,ECB_RS19055,b3720,ECK120001333
3207,ECB_RS19060,b3721,ECK120000110
3208,ECB_RS19065,b3722,ECK120000111
3209,ECB_RS19070,b3723,ECK120000112
3210,ECB_RS19075,b3724,ECK120000726
3211,ECB_RS19080,b3725,ECK120000774
3212,ECB_RS19085,b3726,ECK120000773
3213,ECB_RS19090,b3727,ECK120000775
3214,ECB_RS19095,b3728,ECK120000725
3215,ECB_RS19100,b3729,ECK120000375
3216,ECB_RS19105,b3730,ECK120001179
3217,ECB_RS19110,b3731,ECK120000096
3218,ECB_RS19115,b3732,ECK120000097
3219,ECB_RS19120,b3733,ECK120000100
3220,ECB_RS19125,b3734,ECK120000094
3221,ECB_RS19130,b3735,ECK120000101
3222,ECB_RS19135,b3736,ECK120000099
3223,ECB_RS19140,b3737,ECK120000098
3224,ECB_RS19145,b3738,ECK120000095
3225,ECB_RS19150,b3739,ECK120000102
3226,ECB_RS19160,b3741,ECK120000368
3227,ECB_RS19165,b3742,ECK120001180
3228,ECB_RS19170,b3743,ECK120000089
3229,ECB_RS19175,b3744,ECK120000087
3230,ECB_RS19180,b3745,ECK120001669
3231,ECB_RS19185,b3746,ECK120001670
3232,ECB_RS19190,b3747,ECK120001495
3233,ECB_RS25215,,
3234,ECB_RS19205,b3748,ECK120000808
3235,ECB_RS19210,b3749,ECK120000805
3236,ECB_RS19215,b3750,ECK120000807
3237,ECB_RS19220,b3751,ECK120000806
3238,ECB_RS19225,b3752,ECK120000809
3239,ECB_RS19230,b3753,ECK120000810
3240,ECB_RS19235,b3754,ECK120001671
3241,ECB_RS19240,b3755,ECK120001672
3242,ECB_RS19275,b4480,ECK120001412
3243,ECB_RS19280,b3764,ECK120001413
3244,ECB_RS19285,b3765,ECK120001235
3245,ECB_RS19290,b3766,ECK120001244
3246,ECB_RS25630,b4669,
3247,ECB_RS19300,b3769,ECK120000494
3248,ECB_RS19305,b3770,ECK120000490
3249,ECB_RS19310,b3771,ECK120000489
3250,ECB_RS19315,b3772,ECK120000486
3251,ECB_RS19320,b3773,ECK120000496
3252,ECB_RS19325,b3774,ECK120000488
3253,ECB_RS19330,b3775,ECK120002222
3254,ECB_RS19340,b3778,ECK120000828
3255,ECB_RS19345,b3779,ECK120000406
3256,ECB_RS19350,b3780,ECK120000835
3257,ECB_RS19355,b3781,ECK120001020
3258,ECB_RS19360,b3782,ECK120002284
3259,ECB_RS19365,b3783,ECK120000836
3260,ECB_RS19375,b3784,ECK120000831
3261,ECB_RS19380,b3785,ECK120001268
3262,ECB_RS19385,b3786,ECK120001414
3263,ECB_RS19390,b3787,ECK120001415
3264,ECB_RS19395,b3788,ECK120001416
3265,ECB_RS19400,b3789,ECK120001417
3266,ECB_RS19405,b3790,ECK120001418
3267,ECB_RS19410,b3791,ECK120001419
3268,ECB_RS19415,b3792,ECK120001442
3269,ECB_RS19420,b4481,ECK120004311
3270,ECB_RS19425,b3793,ECK120001420
3271,ECB_RS19430,b3794,ECK120001421
3272,ECB_RS19435,b3795,ECK120001422
3273,ECB_RS19460,b3800,ECK120000086
3274,ECB_RS19465,b3801,ECK120000085
3275,ECB_RS19470,b3802,ECK120000427
3276,ECB_RS19475,b3803,ECK120000426
3277,ECB_RS19480,b3804,ECK120000423
3278,ECB_RS19485,b3805,ECK120000422
3279,ECB_RS19490,b3806,ECK120000166
3280,ECB_RS19495,b3807,ECK120001597
3281,ECB_RS19500,b4558,ECK120016323
3282,ECB_RS19505,b3809,ECK120000203
3283,ECB_RS19510,b3810,ECK120001181
3284,ECB_RS19515,b3811,ECK120001058
3285,ECB_RS19520,b3812,ECK120001182
3286,ECB_RS19525,b3813,ECK120001053
3287,ECB_RS19535,b4482,ECK120001424
3288,ECB_RS19545,b3816,ECK120001425
3289,ECB_RS19565,b3817,ECK120001426
3290,ECB_RS19575,b3819,ECK120001428
3291,ECB_RS19580,b3820,ECK120001429
3292,ECB_RS19585,b3821,ECK120000729
3293,ECB_RS19590,b3822,ECK120000824
3294,ECB_RS19595,b3823,ECK120001430
3295,ECB_RS19600,b3824,ECK120001431
3296,ECB_RS19605,b3825,ECK120000730
3297,ECB_RS19610,b3826,ECK120001432
3298,ECB_RS19615,b3827,ECK120001433
3299,ECB_RS19620,b3828,ECK120000584
3300,ECB_RS19625,b3829,ECK120000577
3301,ECB_RS19675,b3830,ECK120004313
3302,ECB_RS19680,b3831,ECK120001034
3303,ECB_RS19715,b3832,ECK120001434
3304,ECB_RS19720,b3833,ECK120001435
3305,ECB_RS19725,b3834,ECK120001436
3306,ECB_RS19730,b3835,ECK120001437
3307,ECB_RS19735,b3836,ECK120004314
3308,ECB_RS19740,b3838,ECK120004315
3309,ECB_RS19745,b3839,ECK120001438
3310,ECB_RS19750,b4483,ECK120001439
3311,ECB_RS19755,b3842,ECK120000830
3312,ECB_RS19760,b3843,ECK120001363
3313,ECB_RS19765,b3844,ECK120000328
3314,ECB_RS19770,b3845,ECK120000272
3315,ECB_RS19775,b3846,ECK120000273
3316,ECB_RS19780,b3847,ECK120000690
3317,ECB_RS19785,b3848,ECK120001440
3318,ECB_RS19790,b3849,ECK120001010
3319,ECB_RS19795,b3850,ECK120001441
3320,ECB_RS19825,b3856,ECK120001760
3321,ECB_RS19830,b3857,ECK120001761
3322,ECB_RS19835,b3858,ECK120001762
3323,ECB_RS19840,b3859,ECK120001763
3324,ECB_RS19845,b3860,ECK120001270
3325,ECB_RS19850,b3861,ECK120001764
3326,ECB_RS19855,b3862,ECK120001765
3327,ECB_RS19865,b3863,ECK120000737
3328,ECB_RS19870,b3865,ECK120001183
3329,ECB_RS19875,b3866,ECK120001766
3330,ECB_RS19880,b3867,ECK120001767
3331,ECB_RS19885,b4686,
3332,ECB_RS19890,b3868,ECK120000378
3333,ECB_RS19895,b3869,ECK120000380
3334,ECB_RS19900,b3870,ECK120000376
3335,ECB_RS19910,b3871,ECK120001768
3336,ECB_RS19915,b3872,ECK120001769
3337,ECB_RS19920,b3873,ECK120001770
3338,ECB_RS19925,b3874,ECK120001771
3339,ECB_RS19930,b3875,ECK120004316
3340,ECB_RS19935,b3876,ECK120001772
3341,ECB_RS19940,b3877,ECK120001773
3342,ECB_RS19945,b3878,ECK120001774
3343,ECB_RS19950,b3879,ECK120001775
3344,ECB_RS19955,b3880,ECK120001776
3345,ECB_RS19960,b3881,ECK120001777
3346,ECB_RS19965,b3882,ECK120001778
3347,ECB_RS19970,b3883,ECK120001779
3348,ECB_RS19975,b3884,ECK120001780
3349,ECB_RS19980,b3885,ECK120001781
3350,ECB_RS19985,b3886,ECK120001782
3351,ECB_RS19990,b3887,ECK120001783
3352,ECB_RS20000,b3889,ECK120001785
3353,ECB_RS20005,b3890,ECK120001786
3354,ECB_RS20015,b3891,ECK120000278
3355,ECB_RS20020,b3892,ECK120001787
3356,ECB_RS20025,b3893,ECK120001788
3357,ECB_RS20030,b3894,ECK120001789
3358,ECB_RS20040,b3895,ECK120001790
3359,ECB_RS20045,b3896,ECK120001791
3360,ECB_RS20050,b3897,ECK120001792
3361,ECB_RS20055,b3898,ECK120001793
3362,ECB_RS20060,b3899,ECK120001794
3363,ECB_RS20065,b3900,ECK120001795
3364,ECB_RS20075,b3901,ECK120001796
3365,ECB_RS20080,b3902,ECK120001797
3366,ECB_RS20085,b3903,ECK120001798
3367,ECB_RS20090,b3904,ECK120001799
3368,ECB_RS20100,b3905,ECK120000834
3369,ECB_RS20105,b3906,ECK120000833
3370,ECB_RS20110,b3907,ECK120001284
3371,ECB_RS20115,b3908,ECK120000942
3372,ECB_RS20125,b3909,ECK120001800
3373,ECB_RS20130,b3910,ECK120001801
3374,ECB_RS20135,b3911,ECK120000159
3375,ECB_RS20140,b3912,ECK120000017
3376,ECB_RS20145,b4484,ECK120004317
3377,ECB_RS20150,b3915,ECK120001803
3378,ECB_RS20155,b3916,ECK120000691
3379,ECB_RS20165,b3917,ECK120000918
3380,ECB_RS20170,b3918,ECK120000134
3381,ECB_RS20175,b3919,ECK120001004
3382,ECB_RS20180,b3920,ECK120001804
3383,ECB_RS20185,b3921,ECK120001805
3384,ECB_RS20190,b3922,ECK120001806
3385,ECB_RS20195,b3923,ECK120001807
3386,ECB_RS20200,b3924,ECK120000621
3387,ECB_RS20205,b3925,ECK120001472
3388,ECB_RS20210,b3926,ECK120000391
3389,ECB_RS20215,b3927,ECK120000389
3390,ECB_RS20220,b3928,ECK120001808
3391,ECB_RS20225,b3929,ECK120001809
3392,ECB_RS20230,b3930,ECK120001810
3393,ECB_RS20235,b3931,ECK120001811
3394,ECB_RS20240,b3932,ECK120001619
3395,ECB_RS20245,b3933,ECK120001483
3396,ECB_RS20250,b3934,ECK120000194
3397,ECB_RS20255,b3935,ECK120000754
3398,ECB_RS20260,b3936,ECK120000880
3399,ECB_RS20270,b3937,ECK120001812
3400,ECB_RS20275,b3938,ECK120000581
3401,ECB_RS20280,b3939,ECK120000575
3402,ECB_RS20285,b3940,ECK120000583
3403,ECB_RS20295,b3941,ECK120000578
3404,ECB_RS20300,b3942,ECK120000504
3405,ECB_RS20305,b3943,ECK120001831
3406,ECB_RS20310,b3944,ECK120001832
3407,ECB_RS20320,b3945,ECK120001833
3408,ECB_RS20325,b3946,ECK120001834
3409,ECB_RS20330,b3947,ECK120001835
3410,ECB_RS20335,b3949,ECK120001836
3411,ECB_RS20340,b3950,ECK120001837
3412,ECB_RS20345,b3951,ECK120001838
3413,ECB_RS20350,b3952,ECK120001839
3414,ECB_RS20355,b3953,ECK120001840
3415,ECB_RS20360,b3954,ECK120001841
3416,ECB_RS20365,b3955,ECK120001842
3417,ECB_RS20370,b3956,ECK120000747
3418,ECB_RS20375,b3957,ECK120001259
3419,ECB_RS20380,b3958,ECK120000061
3420,ECB_RS20385,b3959,ECK120000060
3421,ECB_RS20390,b3960,ECK120001201
3422,ECB_RS20395,b3961,ECK120000674
3423,ECB_RS20400,b3962,ECK120001392
3424,ECB_RS20405,b3963,ECK120001361
3425,ECB_RS20410,b3964,ECK120001362
3426,ECB_RS20415,b3965,ECK120001011
3427,ECB_RS20420,b3966,ECK120000122
3428,ECB_RS20425,b3967,ECK120001184
3429,ECB_RS20450,b3972,ECK120001185
3430,ECB_RS20455,b3973,ECK120000119
3431,ECB_RS20460,b3974,ECK120000913
3432,ECB_RS20490,b3980,ECK120001026
3433,ECB_RS20495,b3981,ECK120000928
3434,ECB_RS20500,b3982,ECK120000660
3435,ECB_RS20505,b3983,ECK120000863
3436,ECB_RS20510,b3984,ECK120000855
3437,ECB_RS20515,b3985,ECK120000862
3438,ECB_RS20520,b3986,ECK120000864
3439,ECB_RS20525,b3987,ECK120000885
3440,ECB_RS20530,b3988,ECK120000886
3441,ECB_RS20535,b3989,ECK120001393
3442,ECB_RS20540,b3990,ECK120001539
3443,ECB_RS20545,b3991,ECK120001538
3444,ECB_RS20550,b4407,ECK120002671
3445,ECB_RS20555,b3992,ECK120001537
3446,ECB_RS20560,b3993,ECK120001536
3447,ECB_RS20565,b3994,ECK120001535
3448,ECB_RS20570,b3995,ECK120001677
3449,ECB_RS20575,b3996,ECK120001645
3450,ECB_RS20580,b3997,ECK120001497
3451,ECB_RS20585,b3998,ECK120001843
3452,ECB_RS20590,b3999,ECK120001844
3453,ECB_RS20595,b4000,ECK120000459
3454,ECB_RS20600,b4001,ECK120001845
3455,ECB_RS20605,b4002,ECK120001846
3456,ECB_RS20615,b4004,ECK120000475
3457,ECB_RS20620,b4005,ECK120000783
3458,ECB_RS20625,b4006,ECK120000786
3459,ECB_RS20650,b4012,ECK120001187
3460,ECB_RS20655,b4013,ECK120000574
3461,ECB_RS20660,b4014,ECK120000020
3462,ECB_RS20665,b4015,ECK120000019
3463,ECB_RS20670,b4016,ECK120000023
3464,ECB_RS20685,b4018,ECK120000484
3465,ECB_RS20690,b4019,ECK120000580
3466,ECB_RS20695,b4020,ECK120001847
3467,ECB_RS20700,b4021,ECK120001848
3468,ECB_RS20705,b4022,ECK120001849
3469,ECB_RS20710,b4023,ECK120001850
3470,ECB_RS20715,b4024,ECK120000543
3471,ECB_RS20720,b4025,ECK120000694
3472,ECB_RS20725,b4026,ECK120001851
3473,ECB_RS20730,b4027,ECK120001852
3474,ECB_RS20735,b4028,ECK120001853
3475,ECB_RS20740,b4029,ECK120001854
3476,ECB_RS25235,b4620,ECK120030089
3477,ECB_RS20755,b4030,ECK120001189
3478,ECB_RS20760,b4031,ECK120001065
3479,ECB_RS20765,b4032,ECK120000549
3480,ECB_RS20770,b4033,ECK120000548
3481,ECB_RS20775,b4034,ECK120000547
3482,ECB_RS20785,b4035,ECK120000551
3483,ECB_RS20790,b4036,ECK120000521
3484,ECB_RS20795,b4037,ECK120000552
3485,ECB_RS20810,b4039,ECK120001337
3486,ECB_RS20815,b4040,ECK120001338
3487,ECB_RS20820,b4041,ECK120000731
3488,ECB_RS20825,b4042,ECK120000218
3489,ECB_RS20830,b4043,ECK120000526
3490,ECB_RS20835,b4044,ECK120001447
3491,ECB_RS20840,b4045,ECK120001856
3492,ECB_RS20845,b4046,ECK120001857
3493,ECB_RS20850,b4047,ECK120001858
3494,ECB_RS20855,b4048,ECK120001859
3495,ECB_RS20860,b4049,ECK120001860
3496,ECB_RS20865,b4050,ECK120001861
3497,ECB_RS20870,b4051,ECK120001448
3498,ECB_RS20875,b4052,ECK120000230
3499,ECB_RS20880,b4053,ECK120000001
3500,ECB_RS20885,b4054,ECK120001029
3501,ECB_RS25250,b4621,ECK120030090
3502,ECB_RS20895,b4055,ECK120001862
3503,ECB_RS20900,b4056,ECK120001863
3504,ECB_RS20905,b4057,ECK120001864
3505,ECB_RS20910,b4058,ECK120001050
3506,ECB_RS20915,b4059,ECK120000965
3507,ECB_RS20920,b4060,ECK120001865
3508,ECB_RS20930,b4062,ECK120000947
3509,ECB_RS20935,b4063,ECK120000946
3510,ECB_RS20940,b4064,ECK120001867
3511,ECB_RS20945,b4065,ECK120001868
3512,ECB_RS20950,b4066,ECK120001869
3513,ECB_RS20955,b4067,ECK120001870
3514,ECB_RS20960,b4068,ECK120001871
3515,ECB_RS20965,b4069,ECK120001411
3516,ECB_RS20970,b4070,ECK120001715
3517,ECB_RS20975,b4071,ECK120001872
3518,ECB_RS20980,b4072,ECK120001873
3519,ECB_RS20985,b4073,ECK120001874
3520,ECB_RS20990,b4074,ECK120001875
3521,ECB_RS20995,b4075,ECK120001876
3522,ECB_RS21000,b4076,ECK120001877
3523,ECB_RS21005,b4077,ECK120000398
3524,ECB_RS21010,b4078,ECK120001878
3525,ECB_RS21015,b4079,ECK120000279
3526,ECB_RS21025,b4080,ECK120001879
3527,ECB_RS21030,b4081,ECK120001880
3528,ECB_RS21035,b4082,ECK120001881
3529,ECB_RS21040,b4622,ECK120030091
3530,ECB_RS21045,b4083,ECK120001882
3531,ECB_RS21050,b4084,ECK120001883
3532,ECB_RS21055,b4085,ECK120001884
3533,ECB_RS21060,b4086,ECK120001885
3534,ECB_RS21065,b4087,ECK120001886
3535,ECB_RS21070,b4088,ECK120002305
3536,ECB_RS21075,b4089,ECK120004319
3537,ECB_RS21080,b4090,ECK120001759
3538,ECB_RS21085,b4487,ECK120002649
3539,ECB_RS21090,b4092,ECK120000717
3540,ECB_RS21095,b4093,ECK120000716
3541,ECB_RS21100,b4094,ECK120000715
3542,ECB_RS21105,b4095,ECK120000714
3543,ECB_RS21110,b4096,ECK120000713
3544,ECB_RS21115,b4097,ECK120000712
3545,ECB_RS21120,b4098,ECK120000711
3546,ECB_RS21125,b4099,ECK120000710
3547,ECB_RS21130,b4100,ECK120000709
3548,ECB_RS21135,b4101,ECK120000708
3549,ECB_RS21140,b4102,ECK120000707
3550,ECB_RS21150,b4105,ECK120000706
3551,ECB_RS21155,b4106,ECK120000705
3552,ECB_RS21160,b4107,ECK120000704
3553,ECB_RS21165,b4108,ECK120000703
3554,ECB_RS21170,b4109,ECK120001190
3555,ECB_RS21175,b4110,ECK120004321
3556,ECB_RS21180,b4111,ECK120001560
3557,ECB_RS21185,b4703,ECK125135313
3558,ECB_RS21190,b4112,ECK120001562
3559,ECB_RS21195,b4113,ECK120001563
3560,ECB_RS21200,b4114,ECK120001561
3561,ECB_RS21205,b4115,ECK120002306
3562,ECB_RS21210,b4116,ECK120001892
3563,ECB_RS21215,b4117,ECK120001457
3564,ECB_RS21220,b4118,ECK120001208
3565,ECB_RS21230,b4119,ECK120000570
3566,ECB_RS21235,b4120,ECK120000571
3567,ECB_RS21240,b4121,ECK120004322
3568,ECB_RS21245,b4122,ECK120000350
3569,ECB_RS21250,b4123,ECK120000005
3570,ECB_RS21260,b4124,ECK120004323
3571,ECB_RS21270,b4126,ECK120004325
3572,ECB_RS21275,b4127,ECK120004326
3573,ECB_RS21280,b4128,ECK120004327
3574,ECB_RS21285,b4559,ECK120016324
3575,ECB_RS21290,b4129,ECK120000546
3576,ECB_RS21295,b4130,ECK120002307
3577,ECB_RS21300,b4131,ECK120000127
3578,ECB_RS21305,b4132,ECK120000128
3579,ECB_RS21310,b4133,ECK120000129
3580,ECB_RS21320,b4135,ECK120002069
3581,ECB_RS21325,b4136,ECK120002071
3582,ECB_RS21330,b4137,ECK120002070
3583,ECB_RS21335,b4138,ECK120001203
3584,ECB_RS21340,b4139,ECK120000091
3585,ECB_RS21345,b4140,ECK120004328
3586,ECB_RS21350,b4141,ECK120004329
3587,ECB_RS21355,b4142,ECK120000593
3588,ECB_RS21360,b4143,ECK120000592
3589,ECB_RS21365,b4144,ECK120004330
3590,ECB_RS21370,b4145,ECK120004331
3591,ECB_RS21375,b4146,ECK120004332
3592,ECB_RS21380,b4147,ECK120002004
3593,ECB_RS21385,b4410,ECK120002571
3594,ECB_RS21390,b4411,ECK120002651
3595,ECB_RS21395,b4148,ECK120001564
3596,ECB_RS21400,b4149,ECK120004333
3597,ECB_RS21405,b4150,ECK120000036
3598,ECB_RS21410,b4151,ECK120000327
3599,ECB_RS21415,b4152,ECK120000326
3600,ECB_RS21420,b4153,ECK120000325
3601,ECB_RS21425,b4154,ECK120000324
3602,ECB_RS21430,b4155,ECK120001191
3603,ECB_RS21435,b4156,ECK120002308
3604,ECB_RS21440,b4159,ECK120004336
3605,ECB_RS21445,b4160,ECK120000766
3606,ECB_RS21450,b4161,ECK120004337
3607,ECB_RS21455,b4162,ECK120004338
3608,ECB_RS25645,b4670,
3609,ECB_RS21475,b4166,ECK120004339
3610,ECB_RS21480,b4167,ECK120001694
3611,ECB_RS21485,b4168,ECK120001693
3612,ECB_RS21490,b4169,ECK120001332
3613,ECB_RS21495,b4170,ECK120001254
3614,ECB_RS21500,b4171,ECK120000588
3615,ECB_RS21505,b4172,ECK120000431
3616,ECB_RS21510,b4173,ECK120000430
3617,ECB_RS21515,b4174,ECK120000429
3618,ECB_RS21520,b4175,ECK120000428
3619,ECB_RS21525,b4176,ECK120004340
3620,ECB_RS21530,b4177,ECK120000781
3621,ECB_RS21535,b4178,ECK120001192
3622,ECB_RS21540,b4179,ECK120001234
3623,ECB_RS21545,b4180,ECK120004341
3624,ECB_RS21550,b4181,ECK120004342
3625,ECB_RS21555,b4182,ECK120004343
3626,ECB_RS21560,b4183,ECK120004344
3627,ECB_RS21565,b4184,ECK120004345
3628,ECB_RS21570,b4185,ECK120004346
3629,ECB_RS21575,b4186,ECK120001746
3630,ECB_RS21580,b4187,ECK120001745
3631,ECB_RS21585,b4188,ECK120004347
3632,ECB_RS21590,b4189,ECK120004348
3633,ECB_RS21595,b4190,ECK120004349
3634,ECB_RS21600,b4191,ECK120004350
3635,ECB_RS21605,b4192,ECK120004351
3636,ECB_RS21610,b4193,ECK120004352
3637,ECB_RS21615,b4194,ECK120002309
3638,ECB_RS21620,b4195,ECK120002310
3639,ECB_RS21625,b4196,ECK120004353
3640,ECB_RS21630,b4197,ECK120004354
3641,ECB_RS21635,b4198,ECK120004355
3642,ECB_RS21640,b4199,ECK120004356
3643,ECB_RS21650,b4200,ECK120000896
3644,ECB_RS21655,b4201,ECK120000755
3645,ECB_RS21660,b4202,ECK120000908
3646,ECB_RS21665,b4203,ECK120000861
3647,ECB_RS21705,b4206,ECK120004359
3648,ECB_RS21710,b4207,ECK120004360
3649,ECB_RS21715,b4208,ECK120002311
3650,ECB_RS21720,b4209,ECK120004361
3651,ECB_RS21725,b4210,ECK120004362
3652,ECB_RS21730,b4211,ECK120004363
3653,ECB_RS21735,b4212,ECK120004364
3654,ECB_RS21740,b4213,ECK120000156
3655,ECB_RS21745,b4214,ECK120000039
3656,ECB_RS21750,b4216,ECK120004366
3657,ECB_RS21755,b4217,ECK120004367
3658,ECB_RS21760,b4218,ECK120004368
3659,ECB_RS21765,b4219,ECK120001397
3660,ECB_RS21775,b4220,ECK120004369
3661,ECB_RS21780,b4221,ECK120004370
3662,ECB_RS21785,b4222,ECK120004371
3663,ECB_RS21790,b4226,ECK120000746
3664,ECB_RS21795,b4227,ECK120002312
3665,ECB_RS21800,b4485,ECK120002313
3666,ECB_RS21805,b4230,ECK120002314
3667,ECB_RS21810,b4231,ECK120002293
3668,ECB_RS21815,b4232,ECK120000277
3669,ECB_RS21820,b4233,ECK120002294
3670,ECB_RS21825,b4234,ECK120001376
3671,ECB_RS21830,b4235,ECK120000732
3672,ECB_RS21840,b4237,ECK120004452
3673,ECB_RS21845,b4238,ECK120001382
3674,ECB_RS21850,b4239,ECK120001368
3675,ECB_RS21855,b4240,ECK120002029
3676,ECB_RS21860,b4241,ECK120002090
3677,ECB_RS25650,b4702,ECK125122027
3678,ECB_RS21865,b4242,ECK120002316
3679,ECB_RS21870,b4243,ECK120004372
3680,ECB_RS21875,b4244,ECK120000802
3681,ECB_RS21880,b4245,ECK120000796
3682,ECB_RS21885,b4246,ECK120001252
3683,ECB_RS21895,b4248,ECK120004374
3684,ECB_RS21900,b4249,ECK120004375
3685,ECB_RS21905,b4251,ECK120004377
3686,ECB_RS21910,b4252,ECK120004378
3687,ECB_RS21920,b4254,ECK120000065
3688,ECB_RS21925,b4255,ECK120004380
3689,ECB_RS21930,b4256,ECK120004381
3690,ECB_RS21935,b4257,ECK120004382
3691,ECB_RS21940,b4258,ECK120001056
3692,ECB_RS21945,b4259,ECK120001379
3693,ECB_RS21950,b4260,ECK120000686
3694,ECB_RS21955,b4261,ECK120004383
