target_id	length	eff_length	est_counts	tpm
ECB_03486	1017	849.59	24	21.7571
ECB_03487	807	639.59	1	1.2042
ECB_03488	1125	957.59	8	6.43442
ECB_03489	1059	891.59	7	6.04688
ECB_03490	1278	1110.59	5	3.46749
ECB_03491	480	312.973	1	2.46089
ECB_03492	810	642.59	0	0
ECB_03493	168	39.9384	8	154.276
ECB_03494	237	85.1981	19	171.76
ECB_03495	669	501.59	12	18.426
ECB_03496	1221	1053.59	1	0.731017
ECB_03497	456	289.121	20	53.2781
ECB_03498	597	429.59	2	3.5857
ECB_03499	642	474.59	1	1.62286
ECB_03500	717	549.59	2	2.80279
ECB_03501	864	696.59	13	14.3736
ECB_03502	837	669.59	16	18.4039
ECB_03503	618	450.59	2	3.41859
ECB_03504	1683	1515.59	4	2.03272
ECB_03505	624	456.59	68	114.705
ECB_03506	276	116.855	9	59.3189
ECB_03507	2109	1941.59	7	2.77677
ECB_03508	690	522.59	1	1.4738
ECB_03509	2082	1914.59	3	1.20683
ECB_03510	795	627.59	187	229.49
ECB_03511	1206	1038.59	689	510.945
ECB_03512	1392	1224.59	8	5.03151
ECB_03513	1710	1542.59	35	17.475
ECB_03514	2319	2151.59	5	1.78982
ECB_03515	1383	1215.59	3	1.90078
ECB_03516	1185	1017.59	20	15.1376
ECB_03517	1044	876.59	7	6.15036
ECB_03518	231	80.5935	5	47.7825
ECB_03519	1095	927.59	45	37.3642
ECB_03520	1359	1191.59	4	2.58543
ECB_03521	2388	2220.59	11	3.81525
ECB_03522	486	318.879	1	2.41531
ECB_03523	1164	996.59	2	1.54565
ECB_03524	348	183.477	2	8.39553
ECB_03525	339	174.73	3	13.2237
ECB_03526	156	33.403	358	8254.62
ECB_03527	303	141.128	2	10.9148
ECB_03530	255	99.2425	0	0
ECB_03531	3498	3330.59	3	0.693744
ECB_03532	414	247.678	9	27.9869
ECB_03533	183	48.4341	0	0
ECB_03534	147	28.8004	0	0
ECB_03535	357	192.21	1	4.00703
ECB_03536	1125	957.59	3	2.41291
ECB_03537	366	200.853	0	0
ECB_03538	489	321.847	0	0
ECB_03539	243	90.0205	0	0
ECB_03540	846	678.59	7	7.94492
ECB_03541	150	30.3741	0	0
ECB_03542	1185	1017.59	2	1.51376
ECB_03543	924	756.59	12	12.2157
ECB_03544	819	651.59	11	13.0022
ECB_03545	294	133.043	10	57.8903
ECB_03546	1356	1188.59	1	0.647988
ECB_03547	453	286.121	3	8.07551
ECB_03548	1335	1167.59	1	0.659642
ECB_03549	1767	1599.59	15	7.2224
ECB_03550	1392	1224.59	2	1.25788
ECB_03551	1320	1152.59	1	0.668227
ECB_03552	1503	1335.59	3	1.73
ECB_03553	591	423.59	1	1.81825
ECB_03554	291	130.37	9	53.1695
ECB_03555	1689	1521.59	15	7.59263
ECB_03556	99	11.6534	664	43884.8
ECB_03557	1185	1017.59	3	2.27063
ECB_03558	498	330.814	14	32.5944
ECB_03559	363	197.993	1	3.88999
ECB_03560	348	183.477	1	4.19776
ECB_03561	450	283.15	3	8.16026
ECB_03562	1494	1326.59	0	0
ECB_03563	1716	1548.59	1	0.49735
ECB_03564	924	756.59	4	4.07191
ECB_03565	1323	1155.59	2	1.33298
ECB_03566	1617	1449.59	0	0
ECB_03568	1662	1494.59	23	11.8524
ECB_03569	402	235.897	10	32.6494
ECB_03570	414	247.678	0	0
ECB_03571	333	169.114	11	50.0971
ECB_03572	1215	1047.59	3	2.20561
ECB_03573	1065	897.59	1	0.858066
ECB_03574	1293	1125.59	2	1.36851
ECB_03575	1149	981.59	1	0.784637
ECB_03576	618	450.59	2	3.41859
ECB_03577	879	711.59	3	3.24706
ECB_03578	690	522.59	2	2.94759
ECB_03579	657	489.59	14	22.0239
ECB_03580	813	645.59	6	7.15802
ECB_03581	399	232.897	2	6.614
ECB_03582	2415	2247.59	10	3.42675
ECB_03583	1074	906.59	1	0.849548
ECB_03584	1101	933.59	7	5.77485
ECB_03585	1404	1236.59	6	3.73701
ECB_03586	141	26.1835	9	264.736
ECB_03587	360	195.093	1	3.94783
ECB_03588	258	101.669	0	0
ECB_03589	1647	1479.59	5	2.60272
ECB_03590	1365	1197.59	4	2.57247
ECB_03591	75	10.1905	3	226.739
ECB_03592	1416	1248.59	6	3.7011
ECB_03593	1248	1080.59	4	2.851
ECB_03594	1176	1008.59	0	0
ECB_03595	960	792.59	15	14.5761
ECB_03596	762	594.59	12	15.544
ECB_03597	567	399.673	3	5.78117
ECB_03598	1338	1170.59	4	2.63181
ECB_03599	666	498.59	2	3.08948
ECB_03600	474	306.973	2	5.01798
ECB_03601	588	420.633	17	31.1276
ECB_03602	723	555.59	1	1.38626
ECB_03603	1197	1029.59	1	0.748057
ECB_03604	1617	1449.59	2	1.06263
ECB_03605	1395	1227.59	0	0
ECB_03606	1878	1710.59	1	0.450249
ECB_03607	837	669.59	2	2.30049
ECB_03608	726	558.59	3	4.13644
ECB_03609	774	606.59	1	1.26971
ECB_03610	891	723.59	1	1.0644
ECB_03611	960	792.59	0	0
ECB_03612	1041	873.59	4	3.52656
ECB_03613	1830	1662.59	48	22.2359
ECB_03614	1371	1203.59	39	24.9566
ECB_03615	420	253.577	19	57.7089
ECB_03616	1383	1215.59	10	6.33595
ECB_03617	864	696.59	3	3.31698
ECB_03618	1542	1374.59	12	6.72368
ECB_03619	534	366.711	3	6.30081
ECB_03620	471	304.004	4	10.134
ECB_03621	240	87.6652	6	52.7136
ECB_03622	816	648.59	7	8.3124
ECB_03623	381	215.099	9	32.2257
ECB_03625	1890	1722.59	6	2.68268
ECB_03626	444	277.205	3	8.33525
ECB_03627	459	292.063	4	10.5483
ECB_03628	993	825.59	6	5.59739
ECB_03629	1452	1284.59	7	4.19694
ECB_03630	1497	1329.59	13	7.53051
ECB_03631	1869	1701.59	3	1.35789
ECB_03632	522	354.747	1.4	3.03955
ECB_03633	852	684.59	12	13.5005
ECB_03634	420	253.577	1905	5786.07
ECB_03635	1506	1338.59	169	97.2384
ECB_03636	966	798.59	118	113.804
ECB_03637	891	723.59	820	872.811
ECB_03638	930	762.59	6	6.05981
ECB_03639	993	825.59	5	4.66449
ECB_03640	1428	1260.59	11	6.72075
ECB_03641	693	525.59	23	33.7038
ECB_03642	840	672.59	5	5.72556
ECB_03643	339	174.73	62	273.29
ECB_03644	1551	1383.59	5	2.78331
ECB_03645	99	11.6534	428	28287.2
ECB_03646	1647	1479.59	8	4.16435
ECB_03647	264	106.669	0	0
ECB_03648	930	762.59	9	9.08971
ECB_03649	1851	1683.59	7	3.20229
ECB_03650	1545	1377.59	10	5.59086
ECB_03651	894	726.59	4	4.24003
ECB_03652	1476	1308.59	10	5.88566
ECB_03653	282	122.33	1	6.296
ECB_03654	276	116.855	20	131.82
ECB_03656	2022	1854.59	1	0.41529
ECB_03657	1485	1317.59	7	4.09182
ECB_03658	1266	1098.59	16	11.2172
ECB_03659	330	166.216	33	152.912
ECB_03660	102	12.4005	92	5714.09
ECB_03661	1260	1092.59	87	61.3283
ECB_03662	1104	936.59	7	5.75635
ECB_03663	1047	879.59	4	3.5025
ECB_03664	1131	963.59	3	2.39788
ECB_03665	1263	1095.59	2	1.40599
ECB_03666	1068	900.59	2	1.71042
ECB_03667	882	714.59	2	2.15562
ECB_03668	546	378.711	1	2.03372
ECB_03669	1131	963.59	1	0.799294
ECB_03670	1251	1083.59	3	2.13233
ECB_03671	1080	912.59	3	2.53189
ECB_03672	1353	1185.59	3	1.94888
ECB_03673	741	573.59	7	9.39929
ECB_03674	1386	1218.59	86	54.355
ECB_03675	1236	1068.59	2	1.44151
ECB_03676	1656	1488.59	3	1.55219
ECB_03677	1197	1029.59	13	9.72474
ECB_03678	1206	1038.59	8	5.93259
ECB_03679	741	573.59	5	6.71378
ECB_03680	942	774.59	18	17.8978
ECB_03681	2547	2379.59	95	30.7482
ECB_03682	321	157.658	2.76147	13.4904
ECB_03683	228	78.575	2.23853	21.9421
ECB_03684	204	61.2905	2	25.1325
ECB_03685	825	657.59	3	3.5137
ECB_03686	708	540.59	0	0
ECB_03687	897	729.59	2	2.1113
ECB_03688	717	549.59	2	2.80279
ECB_03689	2163	1995.59	10	3.85947
ECB_03690	903	735.59	3	3.14112
ECB_03691	765	597.59	2	2.57766
ECB_03692	951	783.59	2	1.9658
ECB_03693	423	256.526	1	3.0024
ECB_03694	849	681.59	10	11.2999
ECB_03695	177	44.9713	0	0
ECB_03696	381	215.099	2	7.16127
ECB_03697	207	63.3667	1	12.1545
ECB_03698	891	723.59	1	1.0644
ECB_03699	468	301.034	14	35.8189
ECB_03700	870	702.59	9	9.86596
ECB_03701	1836	1668.59	6	2.76949
ECB_03702	621	453.59	2	3.39598
ECB_03703	621	453.59	4	6.79196
ECB_03704	1023	855.59	5	4.50094
ECB_03705	801	633.59	4	4.8624
ECB_03706	900	732.59	1	1.05133
ECB_03707	954	786.59	3	2.93746
ECB_03708	2262	2094.59	12	4.41246
ECB_03709	897	729.59	8	8.4452
ECB_03710	1224	1056.59	2	1.45788
ECB_03711	354	189.326	0	0
ECB_03712	1041	873.59	0	0
ECB_03713	1476	1308.59	1	0.588566
ECB_03714	1560	1392.59	2	1.10613
ECB_03715	861	693.59	1	1.11044
ECB_03716	669	501.59	1	1.5355
ECB_03717	810	642.59	7	8.39002
ECB_03718	765	597.59	18	23.1989
ECB_03719	1491	1323.59	9	5.23706
ECB_03720	510	342.747	0	0
ECB_03721	975	807.59	1	0.953691
ECB_03722	630	462.59	2	3.32991
ECB_03723	1005	837.59	1	0.919533
ECB_03724	768	600.59	1	1.28239
ECB_03725	1428	1260.59	10	6.10977
ECB_03726	756	588.59	7	9.15976
ECB_03727	606	438.59	4	7.02425
ECB_03728	1641	1473.59	11	5.7493
ECB_03729	270	111.62	43	296.704
ECB_03730	516	348.747	6	13.2507
ECB_03731	777	609.59	7	8.84421
ECB_03732	783	615.59	1	1.25114
ECB_03733	489	321.847	11	26.3234
ECB_03734	1494	1326.59	25	14.5145
ECB_03735	702	534.59	9	12.9664
ECB_03736	1164	996.59	61	47.1424
ECB_03737	2190	2022.59	102	38.8411
ECB_03738	1332	1164.59	24	15.8722
ECB_03739	615	447.59	5	8.60376
ECB_03740	1452	1284.59	8	4.7965
ECB_03741	546	378.711	0	0
ECB_03742	513	345.747	1	2.22762
ECB_03743	585	417.633	2	3.68837
ECB_03744	270	111.62	10	69.001
ECB_03745	987	819.59	5	4.69864
ECB_03746	627	459.59	20	33.5165
ECB_03747	1431	1263.59	14	8.53337
ECB_03748	933	765.59	8	8.04808
ECB_03749	2787	2619.59	22	6.46827
ECB_03750	597	429.59	15	26.8928
ECB_03751	510	342.747	32	71.9077
ECB_03752	1374	1206.59	12	7.65985
ECB_03753	1410	1242.59	8	4.95862
ECB_03754	1050	882.59	6	5.2359
ECB_03755	1410	1242.59	6	3.71897
ECB_03756	1824	1656.59	10	4.64926
ECB_03757	711	543.59	4	5.66744
ECB_03758	981	813.59	3	2.83997
ECB_03759	1266	1098.59	1	0.701073
ECB_03760	693	525.59	1	1.46538
ECB_03761	1404	1236.59	3	1.86851
ECB_03762	1407	1239.59	1	0.621328
ECB_03763	2004	1836.59	4	1.67744
ECB_03764	927	759.59	4	4.05583
ECB_03765	1242	1074.59	1	0.716731
ECB_03766	879	711.59	2	2.16471
ECB_03767	897	729.59	0	0
ECB_03768	897	729.59	3	3.16695
ECB_03769	786	618.59	7	8.71553
ECB_03770	600	432.59	8	14.2434
ECB_03771	873	705.59	18	19.648
ECB_03772	438	271.287	3	8.51708
ECB_03774	219	71.704	1	10.7413
ECB_03775	219	71.704	2	21.4825
ECB_03776	930	762.59	8	8.07974
ECB_03777	636	468.59	43	70.6763
ECB_03778	903	735.59	50	52.352
ECB_03779	3051	2883.59	137	36.592
ECB_03780	834	666.59	16	18.4867
ECB_03781	1056	888.59	1	0.866757
ECB_03782	1749	1581.59	2	0.973946
ECB_03783	1071	903.59	5	4.26184
ECB_03784	1452	1284.59	3	1.79869
ECB_03785	447	280.15	1	2.74922
ECB_03786	1395	1227.59	13	8.15622
ECB_03787	315	152.129	1	5.06276
ECB_03788	825	657.59	2	2.34247
ECB_03789	1266	1098.59	3	2.10322
ECB_03790	1470	1302.59	2	1.18255
ECB_03791	837	669.59	1	1.15024
ECB_03792	939	771.59	15	14.9728
ECB_03793	1035	867.59	1	0.887737
ECB_03794	621	453.59	93	157.913
ECB_03795	984	816.59	3	2.82954
ECB_03796	675	507.59	2	3.0347
ECB_03797	1374	1206.59	11	7.02153
ECB_03798	699	531.59	11	15.9373
ECB_03799	501	333.814	35	80.7537
ECB_03800	903	735.59	17	17.7997
ECB_03801	963	795.59	73	70.6695
ECB_03802	990	822.59	2	1.8726
ECB_03803	756	588.59	1	1.30854
ECB_03804	768	600.59	64	82.0731
ECB_03805	600	432.59	4	7.12168
ECB_03806	441	274.205	5	14.0441
ECB_03807	300	138.458	26	144.628
ECB_03808	429	262.421	79	231.861
ECB_03809	747	579.59	24	31.8925
ECB_03810	1011	843.59	15	13.6949
ECB_03811	1509	1341.59	67	38.4639
ECB_03812	846	678.59	69	78.3142
ECB_03813	246	92.403	125	1041.89
ECB_03814	486	318.879	68	164.241
ECB_03815	927	759.59	1	1.01396
ECB_03816	1332	1164.59	11	7.27476
ECB_03817	531	363.711	5	10.588
ECB_03818	960	792.59	6	5.83044
ECB_03819	1026	858.59	5	4.48521
ECB_03820	2199	2031.59	4	1.51643
ECB_03821	213	67.3778	249	2846.3
ECB_03822	624	456.59	0	0
ECB_03823	609	441.59	0	0
ECB_03824	318	154.832	19	94.513
ECB_03825	1161	993.59	2	1.55032
ECB_03826	2433	2265.59	3	1.01986
ECB_03827	891	723.59	8	8.51523
ECB_03828	2181	2013.59	22	8.41493
ECB_03829	906	738.59	3	3.12836
ECB_03830	618	450.59	1	1.7093
ECB_03831	1104	936.59	5	4.11168
ECB_03832	663	495.59	2	3.10818
ECB_03833	2502	2334.59	4	1.31962
ECB_03834	1080	912.59	2	1.68792
ECB_03835	321	157.658	1	4.88521
ECB_03836	2298	2130.59	1	0.361492
ECB_03837	879	711.59	1	1.08235
ECB_03838	342	177.623	0	0
ECB_03839	852	684.59	3	3.37512
ECB_03840	1734	1566.59	12	5.89963
ECB_03841	2652	2484.59	15	4.64981
ECB_03842	1152	984.59	8	6.25797
ECB_03843	1005	837.59	5	4.59766
ECB_03844	774	606.59	1	1.26971
ECB_03845	1374	1206.59	10	6.38321
ECB_03846	918	750.59	4	4.10446
ECB_03847	1401	1233.59	26	16.2331
ECB_03848	705	537.59	20	28.6535
ECB_03849	360	195.093	45	177.652
ECB_03850	1101	933.59	7	5.77485
ECB_03851	1845	1677.59	7	3.21374
ECB_03852	858	690.59	4	4.46106
ECB_03853	1029	861.59	3	2.68176
ECB_03854	966	798.59	4	3.85776
ECB_03855	951	783.59	5	4.91451
ECB_03856	1185	1017.59	38.7273	29.3118
ECB_03857	384	218.099	23	81.2218
ECB_03858	546	378.711	20	40.6744
ECB_03859	429	262.421	1	2.93494
ECB_03860	705	537.59	8	11.4614
ECB_03861	498	330.814	25	58.2043
ECB_03862	366	200.853	52	199.399
ECB_03863	4029	3861.59	10	1.99449
ECB_03864	4224	4056.59	17	3.22765
ECB_03865	540	372.711	11	22.7311
ECB_03866	1134	966.59	1	0.796813
ECB_03867	771	603.59	2	2.55204
ECB_03868	201	59.3883	0	0
ECB_03869	756	588.59	0	0
ECB_03870	636	468.59	1	1.64364
ECB_03871	1896	1728.59	2	0.891121
ECB_03872	477	309.973	48	119.266
ECB_03873	774	606.59	3	3.80912
ECB_03874	1065	897.59	2	1.71613
ECB_03875	672	504.59	2	3.05274
ECB_03876	591	423.59	13	23.6372
ECB_03877	273	114.17	136	917.458
ECB_03878	696	528.59	1	1.45707
ECB_03879	420	253.577	0	0
ECB_03880	1377	1209.59	3	1.91021
ECB_03881	1326	1158.59	2	1.32953
ECB_03882	1290	1122.59	4	2.74434
ECB_03883	1590	1422.59	4	2.1656
ECB_03884	444	277.205	182	505.672
ECB_03885	930	762.59	4	4.03987
ECB_03886	1602	1434.59	30	16.1062
ECB_03887	1305	1137.59	29	19.6341
ECB_03888	1737	1569.59	50	24.5348
ECB_03890	825	657.59	5	5.85617
ECB_03891	3684	3516.59	22	4.81837
ECB_03892	1632	1464.59	19	9.99163
ECB_03893	690	522.59	3	4.42139
ECB_03894	873	705.59	3	3.27467
ECB_03895	273	114.17	10	67.4601
ECB_03896	1350	1182.59	17	11.0717
ECB_03897	1650	1482.59	47	24.4161
ECB_03898	243	90.0205	3	25.6672
ECB_03899	639	471.59	0	0
ECB_03900	738	570.59	1	1.34982
ECB_03901	2097	1929.59	4	1.59659
ECB_03902	411	244.777	4	12.586
ECB_03903	1476	1308.59	7	4.11996
ECB_03904	891	723.59	122	129.857
ECB_03905	1545	1377.59	118	65.9722
ECB_03906	1191	1023.59	440	331.074
ECB_03907	1116	948.59	150	121.79
ECB_03908	1341	1173.59	236	154.88
ECB_03909	921	753.59	410	419.032
ECB_03910	1329	1161.59	4	2.6522
ECB_03911	498	330.814	4	9.31269
ECB_03912	873	705.59	14	15.2818
ECB_03913	2424	2256.59	28	9.55662
ECB_03914	369	203.751	3	11.3402
ECB_03915	609	441.59	95	165.693
ECB_03916	1380	1212.59	2	1.27033
ECB_03917	210	65.3156	282	3325.3
ECB_03918	516	348.747	6	13.2507
ECB_03919	255	99.2425	0	0
ECB_03920	708	540.59	3	4.27417
ECB_03921	1038	870.59	0	0
ECB_03922	243	90.0205	4	34.223
ECB_03923	984	816.59	33	31.125
ECB_03924	1416	1248.59	5	3.08425
ECB_03925	1080	912.59	2	1.68792
ECB_03926	1194	1026.59	3	2.25073
ECB_03927	714	546.59	5	7.04542
ECB_03928	417	250.653	15	46.0912
ECB_03929	357	192.21	1	4.00703
ECB_03930	2823	2655.59	11	3.19029
ECB_03931	537	369.711	70	145.826
ECB_03932	282	122.33	1	6.296
ECB_03934	324	160.464	21	100.795
ECB_03935	465	298.034	4	10.337
ECB_03936	1350	1182.59	4	2.6051
ECB_03937	1650	1482.59	17	8.83134
ECB_03938	1293	1125.59	3	2.05277
ECB_03939	1650	1482.59	43	22.3381
ECB_03940	315	152.129	10	50.6276
ECB_03941	1959	1791.59	113	48.5779
ECB_03942	1437	1269.59	0	0
ECB_03943	567	399.673	2	3.85411
ECB_03944	672	504.59	1	1.52637
ECB_03945	957	789.59	2	1.95086
ECB_03946	1659	1491.59	4	2.06542
ECB_03947	384	218.099	0	0
ECB_03948	597	429.59	0	0
ECB_03949	1314	1146.59	6	4.03034
ECB_03950	690	522.59	9	13.2642
ECB_03951	2148	1980.59	5	1.94435
ECB_03952	1467	1299.59	0	0
ECB_03953	2052	1884.59	4	1.63471
ECB_03954	1032	864.59	0	0
ECB_03955	1986	1818.59	3	1.27053
ECB_03956	930	762.59	1	1.00997
ECB_03957	696	528.59	1	1.45707
ECB_03958	981	813.59	0	0
ECB_03959	1533	1365.59	2	1.128
ECB_03960	936	768.59	3	3.00625
ECB_03961	891	723.59	17	18.0949
ECB_03962	450	283.15	1	2.72009
ECB_03963	330	166.216	1	4.63369
ECB_03964	759	591.59	1	1.3019
ECB_03965	435	268.341	0	0
ECB_03966	558	390.673	3	5.91435
ECB_03967	1137	969.59	1	0.794348
ECB_03968	681	513.59	2	2.99925
ECB_03969	759	591.59	2	2.6038
ECB_03970	846	678.59	0	0
ECB_03971	1065	897.59	0	0
ECB_03972	585	417.633	0	0
ECB_03973	453	286.121	1	2.69184
ECB_03974	726	558.59	2	2.75763
ECB_03975	819	651.59	0	0
ECB_03976	1017	849.59	0	0
ECB_03977	789	621.59	2	2.47813
ECB_03978	444	277.205	6	16.6705
ECB_03979	336	171.958	2	8.95789
ECB_03980	2229	2061.59	2	0.747182
ECB_03981	879	711.59	0	0
ECB_03982	1503	1335.59	39	22.49
ECB_03983	1092	924.59	7	5.83106
ECB_03984	669	501.59	6	9.213
ECB_03985	1644	1476.59	11	5.73762
ECB_03986	1338	1170.59	5	3.28976
ECB_03987	762	594.59	11	14.2487
ECB_03988	2271	2103.59	7	2.56292
ECB_03989	909	741.59	11	11.4242
ECB_03990	1356	1188.59	4	2.59195
ECB_03991	1410	1242.59	6	3.71897
ECB_03992	630	462.59	1	1.66495
ECB_03993	1647	1479.59	8	4.16435
ECB_03994	1341	1173.59	0	0
ECB_03995	720	552.59	8	11.1503
ECB_03997	231	80.5935	2	19.113
ECB_03998	273	114.17	7	47.2221
ECB_03999	297	135.67	1	5.67696
ECB_04000	1518	1350.59	11	6.27289
ECB_04001	1458	1290.59	5	2.98387
ECB_04002	2148	1980.59	2	0.77774
ECB_04003	1335	1167.59	2	1.31928
ECB_04004	1539	1371.59	9	5.05379
ECB_04005	576	408.633	17	32.0417
ECB_04006	1698	1530.59	1	0.503199
ECB_04007	339	174.73	2	8.8158
ECB_04008	1302	1134.59	38	25.7955
ECB_04009	1437	1269.59	516	313.029
ECB_04010	477	309.973	22	54.6635
ECB_04011	1257	1089.59	7	4.94805
ECB_04012	294	133.043	2	11.5781
ECB_04013	1647	1479.59	22	11.452
ECB_04014	354	189.326	6	24.4085
ECB_04015	870	702.59	7	7.67352
ECB_04016	1029	861.59	3	2.68176
ECB_04017	567	399.673	39	75.1552
ECB_04018	126	19.2576	1	39.9942
ECB_04019	147	28.8004	1641	43884.3
ECB_04020	318	154.832	15	74.6155
ECB_04021	537	369.711	127	264.57
ECB_04022	1134	966.59	3	2.39044
ECB_04023	360	195.093	14	55.2696
ECB_04024	396	229.921	6	20.0989
ECB_04025	735	567.59	10	13.5695
ECB_04026	1809	1641.59	20	9.38348
ECB_04027	978	810.59	7	6.65113
ECB_04028	1503	1335.59	4	2.30667
ECB_04029	3324	3156.59	4	0.97598
ECB_04030	969	801.59	3	2.88249
ECB_04031	1053	885.59	5	4.34847
ECB_04032	546	378.711	4	8.13488
ECB_04033	1140	972.59	7	5.54328
ECB_04034	1548	1380.59	10	5.57871
ECB_04035	462	295.034	5	13.0526
ECB_04036	1338	1170.59	11	7.23747
ECB_04037	1848	1680.59	7	3.20801
ECB_04038	951	783.59	181	177.905
ECB_04039	309	146.509	86	452.099
ECB_04040	1281	1113.59	41	28.3568
ECB_04041	1260	1092.59	16	11.2788
ECB_04042	1005	837.59	15	13.793
ECB_04043	198	57.4165	0	0
ECB_04044	1299	1131.59	28	19.0576
ECB_04045	426	259.526	58	172.126
ECB_04046	2442	2274.59	31	10.4968
ECB_04047	732	564.59	11	15.0058
ECB_04048	402	235.897	0	0
ECB_04049	699	531.59	3	4.34653
ECB_04050	660	492.59	1	1.56355
ECB_04051	399	232.897	1	3.307
ECB_04052	639	471.59	0	0
ECB_04053	1164	996.59	1	0.772827
ECB_04054	1626	1458.59	4	2.11215
ECB_04055	276	116.855	76	500.915
ECB_04056	330	166.216	404	1872.01
ECB_04057	750	582.59	8	10.5761
ECB_04058	756	588.59	3	3.92561
ECB_04059	1065	897.59	8	6.86453
ECB_04060	1398	1230.59	2	1.25174
ECB_04061	306	143.836	0	0
ECB_04062	465	298.034	0	0
ECB_04063	651	483.59	2	3.18531
ECB_04064	855	687.59	1	1.12013
ECB_04065	687	519.59	1	1.48231
ECB_04066	276	116.855	24	158.184
ECB_04067	396	229.921	4	13.3993
ECB_04068	315	152.129	0	0
ECB_04069	228	78.575	3	29.406
ECB_04070	450	283.15	27	73.4424
ECB_04071	1278	1110.59	7	4.85448
ECB_04072	2073	1905.59	0	0
ECB_04073	1542	1374.59	2	1.12061
ECB_04074	777	609.59	1	1.26346
ECB_04075	843	675.59	0	0
ECB_04076	792	624.59	2	2.46623
ECB_04077	327	163.366	0	0
ECB_04078	639	471.59	28	45.729
ECB_04079	621	453.59	5	8.48995
ECB_04080	1413	1245.59	54	33.3901
ECB_04081	663	495.59	7	10.8786
ECB_04082	975	807.59	9	8.58322
ECB_04083	861	693.59	1	1.11044
ECB_04084	381	215.099	2	7.16127
ECB_04085	1944	1776.59	15	6.50284
ECB_04086	741	573.59	122	163.816
ECB_04087	558	390.673	198	390.347
ECB_04088	207	63.3667	880	10696
ECB_04089	1344	1176.59	35	22.9109
ECB_04090	639	471.59	12	19.5982
ECB_04091	1734	1566.59	9	4.42472
ECB_04092	3780	3612.59	38	8.10147
ECB_04093	342	177.623	16	69.3777
ECB_04094	183	48.4341	0	0
ECB_04095	531	363.711	30	63.5278
ECB_04096	957	789.59	10	9.75432
ECB_04097	1503	1335.59	5	2.88334
ECB_04098	1023	855.59	0	0
ECB_04099	996	828.59	5	4.6476
ECB_04100	999	831.59	21	19.4495
ECB_04101	1374	1206.59	5	3.1916
ECB_04102	552	384.673	53	106.117
ECB_04103	1353	1185.59	22	14.2918
ECB_04105	465	298.034	6	15.5055
ECB_04106	2139	1971.59	13	5.07839
ECB_04107	1656	1488.59	5	2.58698
ECB_04108	1422	1254.59	3	1.8417
ECB_04109	948	780.59	4	3.94672
ECB_04110	2697	2529.59	5	1.52236
ECB_04111	387	221.033	5	17.4225
ECB_04112	462	295.034	1	2.61052
ECB_04113	936	768.59	1	1.00208
ECB_04114	135	23.2623	1	33.1089
ECB_04115	396	229.921	3	10.0494
ECB_04116	714	546.59	1	1.40908
ECB_04117	594	426.59	1	1.80546
ECB_04118	453	286.121	4	10.7674
ECB_04119	1653	1485.59	4	2.07377
ECB_04120	1005	837.59	3	2.7586
ECB_04121	417	250.653	77	236.601
ECB_04122	504	336.781	6	13.7215
ECB_04123	1197	1029.59	3	2.24417
ECB_04124	2856	2688.59	19	5.44287
ECB_04125	444	277.205	2	5.55683
ECB_04126	1512	1344.59	34	19.4755
ECB_04127	1101	933.59	32	26.3993
ECB_04128	1083	915.59	20	16.8239
ECB_04129	1503	1335.59	18	10.38
ECB_04130	999	831.59	3	2.7785
ECB_04131	1320	1152.59	11	7.3505
ECB_04132	765	597.59	4	5.15532
ECB_04133	1032	864.59	0	0
ECB_04134	564	396.673	3	5.82489
ECB_04135	1020	852.59	25	22.5839
ECB_04136	1191	1023.59	25	18.811
ECB_04137	336	171.958	0	0
ECB_04139	330	166.216	1	4.63369
ECB_04140	1329	1161.59	1	0.66305
ECB_04141	1218	1050.59	4	2.93242
ECB_04142	1119	951.59	8	6.47499
ECB_04145	273	114.17	1	6.74601
ECB_04146	840	672.59	1	1.14511
ECB_04147	264	106.669	3	21.6611
ECB_04148	2004	1836.59	22	9.22591
ECB_04149	819	651.59	4	4.72807
ECB_04150	303	141.128	1	5.45739
ECB_04152	414	247.678	0	0
ECB_04153	768	600.59	1	1.28239
ECB_04154	957	789.59	3	2.9263
ECB_04155	999	831.59	4	3.70467
ECB_04156	903	735.59	13	13.6115
ECB_04157	2325	2157.59	23	8.21028
ECB_04158	954	786.59	0	0
ECB_04159	522	354.747	5	10.8555
ECB_04160	276	116.855	4	26.3639
ECB_04162	294	133.043	2	11.5781
ECB_04163	504	336.781	2.66448	6.09347
ECB_04164	276	116.855	0.311111	2.05053
ECB_04165	783	615.59	11	13.7626
ECB_04166	633	465.59	3	4.96268
ECB_04167	432	265.395	0	0
ECB_04168	807	639.59	12	14.4503
ECB_04169	1314	1146.59	4	2.68689
ECB_04170	279	119.62	2	12.8773
ECB_04171	1122	954.59	7	5.64781
ECB_04172	747	579.59	2	2.65771
ECB_04173	546	378.711	0	0
ECB_04174	258	101.669	10	75.7546
ECB_04176	981	813.59	2	1.89332
ECB_04177	1107	939.59	27	22.1322
ECB_04178	717	549.59	7	9.80975
ECB_04180	504	336.781	2.66448	6.09347
ECB_04181	276	116.855	0.311111	2.05053
ECB_04182	597	429.59	16	28.6856
ECB_04183	549	381.711	1	2.01774
ECB_04184	540	372.711	1	2.06646
ECB_04185	726	558.59	1	1.37881
ECB_04186	2637	2469.59	0	0
ECB_04187	531	363.711	0	0
